# 15 degrees from directly overhead
3.7755	1.0767e-20
3.7857	1.1317e-20
3.7959	1.1982e-20
3.8062	1.2797e-20
3.8165	1.3812e-20
3.8269	1.5103e-20
3.8372	1.6788e-20
3.8476	1.9069e-20
3.858	2.2312e-20
3.8685	2.726e-20
3.879	3.5694e-20
3.8895	5.3201e-20
3.9	1.1101e-19
3.9106	7.1538e-19
3.9212	8.0845e-20
3.9318	4.1684e-20
3.9424	2.7576e-20
3.9531	2.0321e-20
3.9638	1.5911e-20
3.9746	1.2952e-20
3.9853	1.0833e-20
3.9961	9.2447e-21
4.0069	8.0116e-21
4.0178	7.0284e-21
4.0287	6.2275e-21
4.0396	5.5637e-21
4.0505	5.0054e-21
4.0615	4.5301e-21
4.0725	4.1211e-21
4.0835	3.7661e-21
4.0946	3.4553e-21
4.1057	3.1815e-21
4.1168	2.9388e-21
4.1279	2.7223e-21
4.1391	2.5283e-21
4.1503	2.3537e-21
4.1616	2.196e-21
4.1728	2.0528e-21
4.1842	1.9225e-21
4.1955	1.8036e-21
4.2068	1.6946e-21
4.2182	1.5946e-21
4.2297	1.5025e-21
4.2411	1.4176e-21
4.2526	1.339e-21
4.2641	1.2662e-21
4.2757	1.1987e-21
4.2873	1.1359e-21
4.2989	1.0773e-21
4.3105	1.0228e-21
4.3222	9.7176e-22
4.3339	9.2404e-22
4.3456	8.7933e-22
4.3574	8.3739e-22
4.3692	7.98e-22
4.381	7.6096e-22
4.3929	7.2609e-22
4.4048	6.9324e-22
4.4167	6.6225e-22
4.4287	6.3299e-22
4.4407	6.0535e-22
4.4527	5.792e-22
4.4648	5.5444e-22
4.4769	5.3099e-22
4.489	5.0876e-22
4.5012	4.8767e-22
4.5133	4.6764e-22
4.5256	4.4861e-22
4.5378	4.3052e-22
4.5501	4.1331e-22
4.5624	3.9693e-22
4.5748	3.8133e-22
4.5872	3.6647e-22
4.5996	3.5229e-22
4.6121	3.3877e-22
4.6246	3.2586e-22
4.6371	3.1353e-22
4.6496	3.0176e-22
4.6622	2.905e-22
4.6749	2.7974e-22
4.6875	2.6944e-22
4.7002	2.5959e-22
4.713	2.5015e-22
4.7257	2.4112e-22
4.7385	2.3246e-22
4.7514	2.2416e-22
4.7642	2.162e-22
4.7771	2.0857e-22
4.7901	2.0125e-22
4.803	1.9422e-22
4.8161	1.8747e-22
4.8291	1.8099e-22
4.8422	1.7477e-22
4.8553	1.6878e-22
4.8684	1.6303e-22
4.8816	1.575e-22
4.8948	1.5219e-22
4.9081	1.4707e-22
4.9214	1.4215e-22
4.9347	1.3742e-22
4.9481	1.3286e-22
4.9615	1.2847e-22
4.9749	1.2424e-22
4.9884	1.2016e-22
5.0019	1.1624e-22
5.0155	1.1246e-22
5.0291	1.0881e-22
5.0427	1.053e-22
5.0563	1.0191e-22
5.07	9.8643e-23
5.0838	9.549e-23
5.0975	9.2449e-23
5.1113	8.9514e-23
5.1252	8.6682e-23
5.1391	8.3948e-23
5.153	8.1308e-23
5.1669	7.876e-23
5.1809	7.6299e-23
5.195	7.3921e-23
5.209	7.1625e-23
5.2231	6.9406e-23
5.2373	6.7263e-23
5.2515	6.5191e-23
5.2657	6.3189e-23
5.28	6.1253e-23
5.2943	5.9382e-23
5.3086	5.7572e-23
5.323	5.5822e-23
5.3374	5.413e-23
5.3518	5.2494e-23
5.3663	5.091e-23
5.3809	4.9378e-23
5.3955	4.7896e-23
5.4101	4.6462e-23
5.4247	4.5074e-23
5.4394	4.3731e-23
5.4541	4.243e-23
5.4689	4.1172e-23
5.4837	3.9953e-23
5.4986	3.8773e-23
5.5135	3.763e-23
5.5284	3.6524e-23
5.5434	3.5452e-23
5.5584	3.4414e-23
5.5734	3.3409e-23
5.5885	3.2434e-23
5.6037	3.1491e-23
5.6189	3.0576e-23
5.6341	2.969e-23
5.6493	2.8832e-23
5.6646	2.8e-23
5.68	2.7193e-23
5.6954	2.6411e-23
5.7108	2.5654e-23
5.7263	2.4919e-23
5.7418	2.4207e-23
5.7573	2.3516e-23
5.7729	2.2847e-23
5.7885	2.2198e-23
5.8042	2.1568e-23
5.8199	2.0958e-23
5.8357	2.0366e-23
5.8515	1.9791e-23
5.8674	1.9234e-23
5.8833	1.8694e-23
5.8992	1.817e-23
5.9152	1.7661e-23
5.9312	1.7168e-23
5.9473	1.6689e-23
5.9634	1.6225e-23
5.9795	1.5774e-23
5.9957	1.5337e-23
6.0119	1.4912e-23
6.0282	1.4501e-23
6.0446	1.4101e-23
6.0609	1.3713e-23
6.0773	1.3336e-23
6.0938	1.2971e-23
6.1103	1.2616e-23
6.1269	1.2272e-23
6.1435	1.1937e-23
6.1601	1.1613e-23
6.1768	1.1297e-23
6.1935	1.0992e-23
6.2103	1.0694e-23
6.2271	1.0406e-23
6.244	1.0126e-23
6.2609	9.854e-24
6.2778	9.5899e-24
6.2948	9.3334e-24
6.3119	9.0844e-24
6.329	8.8425e-24
6.3461	8.6076e-24
6.3633	8.3795e-24
6.3806	8.1579e-24
6.3978	7.9427e-24
6.4152	7.7337e-24
6.4325	7.5307e-24
6.45	7.3335e-24
6.4674	7.1419e-24
6.4849	6.9559e-24
6.5025	6.7751e-24
6.5201	6.5996e-24
6.5378	6.429e-24
6.5555	6.2633e-24
6.5732	6.1024e-24
6.591	5.946e-24
6.6089	5.7941e-24
6.6268	5.6465e-24
6.6447	5.5032e-24
6.6627	5.3639e-24
6.6808	5.2286e-24
6.6989	5.0971e-24
6.717	4.9694e-24
6.7352	4.8453e-24
6.7535	4.7248e-24
6.7718	4.6077e-24
6.7901	4.4939e-24
6.8085	4.3833e-24
6.8269	4.2759e-24
6.8454	4.1716e-24
6.864	4.0702e-24
6.8826	3.9717e-24
6.9012	3.876e-24
6.9199	3.7831e-24
6.9386	3.6928e-24
6.9574	3.605e-24
6.9763	3.5198e-24
6.9952	3.437e-24
7.0141	3.3565e-24
7.0331	3.2784e-24
7.0522	3.2025e-24
7.0713	3.1287e-24
7.0904	3.0571e-24
7.1096	2.9875e-24
7.1289	2.9199e-24
7.1482	2.8542e-24
7.1675	2.7905e-24
7.1869	2.7285e-24
7.2064	2.6683e-24
7.2259	2.6099e-24
7.2455	2.5531e-24
7.2651	2.498e-24
7.2848	2.4444e-24
7.3045	2.3924e-24
7.3243	2.3419e-24
7.3442	2.2928e-24
7.364	2.2452e-24
7.384	2.1989e-24
7.404	2.154e-24
7.424	2.1103e-24
7.4442	2.068e-24
7.4643	2.0268e-24
7.4845	1.9869e-24
7.5048	1.9481e-24
7.5251	1.9104e-24
7.5455	1.8738e-24
7.5659	1.8383e-24
7.5864	1.8038e-24
7.607	1.7703e-24
7.6276	1.7377e-24
7.6483	1.7061e-24
7.669	1.6755e-24
7.6897	1.6457e-24
7.7106	1.6167e-24
7.7314	1.5886e-24
7.7524	1.5614e-24
7.7734	1.5349e-24
7.7944	1.5091e-24
7.8156	1.4841e-24
7.8367	1.4599e-24
7.8579	1.4363e-24
7.8792	1.4134e-24
7.9006	1.3911e-24
7.922	1.3695e-24
7.9434	1.3485e-24
7.9649	1.3281e-24
7.9865	1.3082e-24
8.0081	1.2889e-24
8.0298	1.2702e-24
8.0516	1.252e-24
8.0734	1.2343e-24
8.0953	1.2171e-24
8.1172	1.2003e-24
8.1392	1.184e-24
8.1612	1.1682e-24
8.1833	1.1528e-24
8.2055	1.1378e-24
8.2277	1.1232e-24
8.25	1.109e-24
8.2723	1.0951e-24
8.2947	1.0817e-24
8.3172	1.0685e-24
8.3397	1.0557e-24
8.3623	1.0433e-24
8.385	1.0312e-24
8.4077	1.0193e-24
8.4304	1.0078e-24
8.4533	9.9653e-25
8.4762	9.8555e-25
8.4991	9.7484e-25
8.5222	9.6438e-25
8.5452	9.5417e-25
8.5684	9.442e-25
8.5916	9.3446e-25
8.6149	9.2495e-25
8.6382	9.1564e-25
8.6616	9.0655e-25
8.685	8.9765e-25
8.7086	8.8895e-25
8.7322	8.8043e-25
8.7558	8.7209e-25
8.7795	8.6392e-25
8.8033	8.5593e-25
8.8271	8.4809e-25
8.8511	8.4041e-25
8.875	8.3287e-25
8.8991	8.2548e-25
8.9232	8.1824e-25
8.9473	8.1112e-25
8.9716	8.0414e-25
8.9959	7.9728e-25
9.0202	7.9054e-25
9.0447	7.8392e-25
9.0692	7.7741e-25
9.0937	7.7101e-25
9.1184	7.6472e-25
9.1431	7.5853e-25
9.1678	7.5243e-25
9.1926	7.4643e-25
9.2175	7.4053e-25
9.2425	7.3471e-25
9.2675	7.2897e-25
9.2926	7.2332e-25
9.3178	7.1775e-25
9.3431	7.1226e-25
9.3684	7.0684e-25
9.3937	7.0149e-25
9.4192	6.9622e-25
9.4447	6.9101e-25
9.4703	6.8587e-25
9.4959	6.8079e-25
9.5216	6.7578e-25
9.5474	6.7083e-25
9.5733	6.6593e-25
9.5992	6.6109e-25
9.6252	6.5631e-25
9.6513	6.5159e-25
9.6774	6.4691e-25
9.7036	6.4229e-25
9.7299	6.3771e-25
9.7563	6.3319e-25
9.7827	6.2871e-25
9.8092	6.2428e-25
9.8358	6.199e-25
9.8624	6.1556e-25
9.8891	6.1126e-25
9.9159	6.0701e-25
9.9427	6.028e-25
9.9697	5.9863e-25
9.9967	5.945e-25
10.024	5.9041e-25
10.051	5.8636e-25
10.078	5.8235e-25
10.105	5.7838e-25
10.133	5.7444e-25
10.16	5.7054e-25
10.188	5.6668e-25
10.215	5.6286e-25
10.243	5.5907e-25
10.271	5.5531e-25
10.299	5.5159e-25
10.326	5.4791e-25
10.354	5.4426e-25
10.382	5.4064e-25
10.411	5.3705e-25
10.439	5.335e-25
10.467	5.2998e-25
10.495	5.265e-25
10.524	5.2304e-25
10.552	5.1962e-25
10.581	5.1623e-25
10.61	5.1287e-25
10.638	5.0955e-25
10.667	5.0625e-25
10.696	5.0299e-25
10.725	4.9976e-25
10.754	4.9656e-25
10.783	4.9339e-25
10.812	4.9025e-25
10.842	4.8714e-25
10.871	4.8406e-25
10.9	4.8101e-25
10.93	4.7799e-25
10.96	4.75e-25
10.989	4.7205e-25
11.019	4.6912e-25
11.049	4.6622e-25
11.079	4.6335e-25
11.109	4.6052e-25
11.139	4.5771e-25
11.169	4.5493e-25
11.199	4.5218e-25
11.23	4.4946e-25
11.26	4.4677e-25
11.291	4.4411e-25
11.321	4.4148e-25
11.352	4.3887e-25
11.383	4.363e-25
11.413	4.3375e-25
11.444	4.3124e-25
11.475	4.2875e-25
11.506	4.2629e-25
11.538	4.2385e-25
11.569	4.2145e-25
11.6	4.1907e-25
11.632	4.1672e-25
11.663	4.144e-25
11.695	4.1211e-25
11.726	4.0984e-25
11.758	4.076e-25
11.79	4.0539e-25
11.822	4.032e-25
11.854	4.0104e-25
11.886	3.9891e-25
11.918	3.968e-25
11.95	3.9472e-25
11.983	3.9267e-25
12.015	3.9064e-25
12.048	3.8863e-25
12.08	3.8665e-25
12.113	3.8469e-25
12.146	3.8276e-25
12.179	3.8086e-25
12.212	3.7897e-25
12.245	3.7712e-25
12.278	3.7528e-25
12.311	3.7347e-25
12.345	3.7168e-25
12.378	3.6992e-25
12.412	3.6817e-25
12.445	3.6645e-25
12.479	3.6476e-25
12.513	3.6308e-25
12.547	3.6142e-25
12.581	3.5979e-25
12.615	3.5818e-25
12.649	3.5659e-25
12.683	3.5502e-25
12.718	3.5347e-25
12.752	3.5194e-25
12.787	3.5043e-25
12.821	3.4894e-25
12.856	3.4747e-25
12.891	3.4602e-25
12.926	3.4459e-25
12.961	3.4317e-25
12.996	3.4178e-25
13.031	3.404e-25
13.066	3.3904e-25
13.102	3.377e-25
13.137	3.3638e-25
13.173	3.3507e-25
13.208	3.3378e-25
13.244	3.3251e-25
13.28	3.3125e-25
13.316	3.3001e-25
13.352	3.2879e-25
13.388	3.2758e-25
13.424	3.2639e-25
13.461	3.2521e-25
13.497	3.2405e-25
13.534	3.2291e-25
13.57	3.2177e-25
13.607	3.2066e-25
13.644	3.1955e-25
13.681	3.1847e-25
13.718	3.1739e-25
13.755	3.1633e-25
13.793	3.1528e-25
13.83	3.1425e-25
13.867	3.1323e-25
13.905	3.1222e-25
13.943	3.1122e-25
13.98	3.1024e-25
14.018	3.0927e-25
14.056	3.0831e-25
14.094	3.0737e-25
14.132	3.0643e-25
14.171	3.0551e-25
14.209	3.046e-25
14.248	3.037e-25
14.286	3.0281e-25
14.325	3.0193e-25
14.364	3.0107e-25
14.403	3.0021e-25
14.442	2.9937e-25
14.481	2.9853e-25
14.52	2.9771e-25
14.559	2.9689e-25
14.599	2.9609e-25
14.638	2.9529e-25
14.678	2.945e-25
14.718	2.9373e-25
14.757	2.9296e-25
14.797	2.922e-25
14.837	2.9146e-25
14.878	2.9072e-25
14.918	2.8999e-25
14.958	2.8926e-25
14.999	2.8855e-25
15.039	2.8785e-25
15.08	2.8715e-25
15.121	2.8646e-25
15.162	2.8578e-25
15.203	2.8511e-25
15.244	2.8444e-25
15.286	2.8379e-25
15.327	2.8314e-25
15.368	2.825e-25
15.41	2.8186e-25
15.452	2.8124e-25
15.494	2.8062e-25
15.536	2.8e-25
15.578	2.794e-25
15.62	2.788e-25
15.662	2.7821e-25
15.705	2.7762e-25
15.747	2.7704e-25
15.79	2.7647e-25
15.833	2.7591e-25
15.875	2.7535e-25
15.918	2.7479e-25
15.962	2.7425e-25
16.005	2.7371e-25
16.048	2.7317e-25
16.092	2.7264e-25
16.135	2.7212e-25
16.179	2.716e-25
16.223	2.7109e-25
16.267	2.7058e-25
16.311	2.7008e-25
16.355	2.6959e-25
16.399	2.691e-25
16.444	2.6861e-25
16.488	2.6814e-25
16.533	2.6766e-25
16.578	2.6719e-25
16.623	2.6673e-25
16.668	2.6627e-25
16.713	2.6582e-25
16.758	2.6537e-25
16.803	2.6492e-25
16.849	2.6448e-25
16.894	2.6405e-25
16.94	2.6362e-25
16.986	2.6319e-25
17.032	2.6277e-25
17.078	2.6235e-25
17.125	2.6194e-25
17.171	2.6153e-25
17.217	2.6113e-25
17.264	2.6073e-25
17.311	2.6033e-25
17.358	2.5994e-25
17.405	2.5955e-25
17.452	2.5917e-25
17.499	2.5879e-25
17.546	2.5841e-25
17.594	2.5804e-25
17.642	2.5767e-25
17.689	2.5731e-25
17.737	2.5695e-25
17.785	2.5659e-25
17.834	2.5623e-25
17.882	2.5588e-25
17.93	2.5554e-25
17.979	2.5519e-25
18.028	2.5485e-25
18.076	2.5452e-25
18.125	2.5418e-25
18.174	2.5385e-25
18.224	2.5353e-25
18.273	2.532e-25
18.323	2.5288e-25
18.372	2.5256e-25
18.422	2.5225e-25
18.472	2.5194e-25
18.522	2.5163e-25
18.572	2.5133e-25
18.622	2.5102e-25
18.673	2.5072e-25
18.723	2.5043e-25
18.774	2.5013e-25
18.825	2.4984e-25
18.876	2.4955e-25
18.927	2.4927e-25
18.978	2.4899e-25
19.03	2.4871e-25
19.081	2.4843e-25
19.133	2.4815e-25
19.185	2.4788e-25
19.237	2.4761e-25
19.289	2.4734e-25
19.341	2.4708e-25
19.393	2.4682e-25
19.446	2.4656e-25
19.499	2.463e-25
19.551	2.4604e-25
19.604	2.4579e-25
19.657	2.4554e-25
19.711	2.4529e-25
19.764	2.4505e-25
19.818	2.448e-25
19.871	2.4456e-25
19.925	2.4432e-25
19.979	2.4408e-25
20.033	2.4385e-25
20.087	2.4362e-25
20.142	2.4339e-25
20.196	2.4316e-25
20.251	2.4293e-25
20.306	2.4271e-25
20.361	2.4248e-25
20.416	2.4226e-25
20.471	2.4204e-25
20.527	2.4183e-25
20.582	2.4161e-25
20.638	2.414e-25
20.694	2.4119e-25
20.75	2.4098e-25
20.806	2.4077e-25
20.863	2.4056e-25
20.919	2.4036e-25
20.976	2.4016e-25
21.033	2.3996e-25
21.09	2.3976e-25
21.147	2.3956e-25
21.204	2.3936e-25
21.261	2.3917e-25
21.319	2.3898e-25
21.377	2.3879e-25
21.435	2.386e-25
21.493	2.3841e-25
21.551	2.3823e-25
21.609	2.3804e-25
21.668	2.3786e-25
21.727	2.3768e-25
21.785	2.375e-25
21.844	2.3732e-25
21.904	2.3714e-25
21.963	2.3697e-25
22.022	2.3679e-25
22.082	2.3662e-25
22.142	2.3645e-25
22.202	2.3628e-25
22.262	2.3611e-25
22.322	2.3595e-25
22.383	2.3578e-25
22.443	2.3562e-25
22.504	2.3545e-25
22.565	2.3529e-25
22.626	2.3513e-25
22.687	2.3497e-25
22.749	2.3482e-25
22.81	2.3466e-25
22.872	2.345e-25
22.934	2.3435e-25
22.996	2.342e-25
23.059	2.3405e-25
23.121	2.339e-25
23.184	2.3375e-25
23.246	2.336e-25
23.309	2.3345e-25
23.373	2.3331e-25
23.436	2.3316e-25
23.499	2.3302e-25
23.563	2.3288e-25
23.627	2.3274e-25
23.691	2.326e-25
23.755	2.3246e-25
23.819	2.3232e-25
23.884	2.3218e-25
23.949	2.3205e-25
24.013	2.3191e-25
24.078	2.3178e-25
24.144	2.3165e-25
24.209	2.3151e-25
24.275	2.3138e-25
24.34	2.3125e-25
24.406	2.3113e-25
24.472	2.31e-25
24.539	2.3087e-25
24.605	2.3074e-25
24.672	2.3062e-25
24.739	2.305e-25
24.806	2.3037e-25
24.873	2.3025e-25
24.94	2.3013e-25
25.008	2.3001e-25
25.075	2.2989e-25
25.143	2.2977e-25
25.211	2.2965e-25
25.28	2.2954e-25
25.348	2.2942e-25
25.417	2.2931e-25
25.486	2.2919e-25
25.555	2.2908e-25
25.624	2.2897e-25
25.693	2.2885e-25
25.763	2.2874e-25
25.833	2.2863e-25
25.903	2.2852e-25
25.973	2.2842e-25
26.043	2.2831e-25
26.114	2.282e-25
26.184	2.2809e-25
26.255	2.2799e-25
26.326	2.2788e-25
26.398	2.2778e-25
26.469	2.2768e-25
26.541	2.2757e-25
26.613	2.2747e-25
26.685	2.2737e-25
26.757	2.2727e-25
26.83	2.2717e-25
26.902	2.2707e-25
26.975	2.2697e-25
27.048	2.2688e-25
27.122	2.2678e-25
27.195	2.2668e-25
27.269	2.2659e-25
27.343	2.2649e-25
27.417	2.264e-25
27.491	2.263e-25
27.565	2.2621e-25
27.64	2.2612e-25
27.715	2.2603e-25
27.79	2.2594e-25
27.865	2.2585e-25
27.941	2.2576e-25
28.016	2.2567e-25
28.092	2.2558e-25
28.168	2.2549e-25
28.245	2.254e-25
28.321	2.2532e-25
28.398	2.2523e-25
28.475	2.2514e-25
28.552	2.2506e-25
28.629	2.2497e-25
28.707	2.2489e-25
28.784	2.2481e-25
28.862	2.2472e-25
28.941	2.2464e-25
29.019	2.2456e-25
29.098	2.2448e-25
29.176	2.244e-25
29.255	2.2432e-25
29.335	2.2424e-25
29.414	2.2416e-25
29.494	2.2408e-25
29.574	2.24e-25
29.654	2.2392e-25
29.734	2.2385e-25
29.815	2.2377e-25
29.895	2.2369e-25
29.976	2.2362e-25
30.057	2.2354e-25
30.139	2.2347e-25
30.221	2.2339e-25
30.302	2.2332e-25
30.384	2.2325e-25
30.467	2.2317e-25
30.549	2.231e-25
30.632	2.2303e-25
30.715	2.2296e-25
30.798	2.2289e-25
30.882	2.2282e-25
30.965	2.2275e-25
31.049	2.2268e-25
31.133	2.2261e-25
31.217	2.2254e-25
31.302	2.2247e-25
31.387	2.224e-25
31.472	2.2234e-25
31.557	2.2227e-25
31.643	2.222e-25
31.728	2.2214e-25
31.814	2.2207e-25
31.9	2.2201e-25
31.987	2.2194e-25
32.073	2.2188e-25
32.16	2.2181e-25
32.247	2.2175e-25
32.335	2.2169e-25
32.422	2.2162e-25
32.51	2.2156e-25
32.598	2.215e-25
32.686	2.2144e-25
32.775	2.2137e-25
32.864	2.2131e-25
32.953	2.2125e-25
33.042	2.2119e-25
33.131	2.2113e-25
33.221	2.2107e-25
33.311	2.2101e-25
33.401	2.2096e-25
33.492	2.209e-25
33.583	2.2084e-25
33.674	2.2078e-25
33.765	2.2072e-25
33.856	2.2067e-25
33.948	2.2061e-25
34.04	2.2055e-25
34.132	2.205e-25
34.225	2.2044e-25
34.317	2.2039e-25
34.41	2.2033e-25
34.503	2.2028e-25
34.597	2.2022e-25
34.691	2.2017e-25
34.784	2.2011e-25
34.879	2.2006e-25
34.973	2.2001e-25
35.068	2.1995e-25
35.163	2.199e-25
35.258	2.1985e-25
35.354	2.198e-25
35.449	2.1975e-25
35.545	2.1969e-25
35.642	2.1964e-25
35.738	2.1959e-25
35.835	2.1954e-25
35.932	2.1949e-25
36.029	2.1944e-25
36.127	2.1939e-25
36.225	2.1934e-25
36.323	2.193e-25
36.421	2.1925e-25
36.52	2.192e-25
36.619	2.1915e-25
36.718	2.191e-25
36.817	2.1905e-25
36.917	2.1901e-25
37.017	2.1896e-25
37.117	2.1891e-25
37.218	2.1887e-25
37.319	2.1882e-25
37.42	2.1877e-25
37.521	2.1873e-25
37.623	2.1868e-25
37.725	2.1864e-25
37.827	2.1859e-25
37.929	2.1855e-25
38.032	2.185e-25
38.135	2.1846e-25
38.238	2.1842e-25
38.342	2.1837e-25
38.446	2.1833e-25
38.55	2.1829e-25
38.654	2.1824e-25
38.759	2.182e-25
38.864	2.1816e-25
38.969	2.1812e-25
39.075	2.1807e-25
39.181	2.1803e-25
39.287	2.1799e-25
39.393	2.1795e-25
39.5	2.1791e-25
39.607	2.1787e-25
39.714	2.1783e-25
39.822	2.1779e-25
39.93	2.1775e-25
40.038	2.1771e-25
40.146	2.1767e-25
40.255	2.1763e-25
40.364	2.1759e-25
40.473	2.1755e-25
40.583	2.1751e-25
40.693	2.1747e-25
40.803	2.1743e-25
40.913	2.1739e-25
41.024	2.1736e-25
41.135	2.1732e-25
41.247	2.1728e-25
41.359	2.1724e-25
41.471	2.1721e-25
41.583	2.1717e-25
41.696	2.1713e-25
41.808	2.171e-25
41.922	2.1706e-25
42.035	2.1702e-25
42.149	2.1699e-25
42.263	2.1695e-25
42.378	2.1692e-25
42.492	2.1688e-25
42.608	2.1685e-25
42.723	2.1681e-25
42.839	2.1678e-25
42.955	2.1674e-25
43.071	2.1671e-25
43.188	2.1667e-25
43.305	2.1664e-25
43.422	2.166e-25
43.54	2.1657e-25
43.658	2.1654e-25
43.776	2.165e-25
43.894	2.1647e-25
44.013	2.1644e-25
44.132	2.164e-25
44.252	2.1637e-25
44.372	2.1634e-25
44.492	2.1631e-25
44.612	2.1627e-25
44.733	2.1624e-25
44.854	2.1621e-25
44.976	2.1618e-25
45.098	2.1615e-25
45.22	2.1612e-25
45.342	2.1609e-25
45.465	2.1605e-25
45.588	2.1602e-25
45.712	2.1599e-25
45.836	2.1596e-25
45.96	2.1593e-25
46.084	2.159e-25
46.209	2.1587e-25
46.334	2.1584e-25
46.46	2.1581e-25
46.586	2.1578e-25
46.712	2.1575e-25
46.838	2.1572e-25
46.965	2.1569e-25
47.092	2.1567e-25
47.22	2.1564e-25
47.348	2.1561e-25
47.476	2.1558e-25
47.605	2.1555e-25
47.734	2.1552e-25
47.863	2.155e-25
47.992	2.1547e-25
48.122	2.1544e-25
48.253	2.1541e-25
48.383	2.1538e-25
48.515	2.1536e-25
48.646	2.1533e-25
48.778	2.153e-25
48.91	2.1528e-25
49.042	2.1525e-25
49.175	2.1522e-25
49.308	2.152e-25
49.442	2.1517e-25
49.576	2.1514e-25
49.71	2.1512e-25
49.845	2.1509e-25
49.98	2.1507e-25
50.115	2.1504e-25
50.251	2.1501e-25
50.387	2.1499e-25
50.523	2.1496e-25
50.66	2.1494e-25
50.797	2.1491e-25
50.935	2.1489e-25
51.073	2.1486e-25
51.211	2.1484e-25
51.35	2.1481e-25
51.489	2.1479e-25
51.628	2.1477e-25
51.768	2.1474e-25
51.909	2.1472e-25
52.049	2.1469e-25
52.19	2.1467e-25
52.331	2.1465e-25
52.473	2.1462e-25
52.615	2.146e-25
52.758	2.1458e-25
52.901	2.1455e-25
53.044	2.1453e-25
53.188	2.1451e-25
53.332	2.1448e-25
53.476	2.1446e-25
53.621	2.1444e-25
53.766	2.1442e-25
53.912	2.1439e-25
54.058	2.1437e-25
54.204	2.1435e-25
54.351	2.1433e-25
54.498	2.1431e-25
54.646	2.1428e-25
54.794	2.1426e-25
54.942	2.1424e-25
55.091	2.1422e-25
55.24	2.142e-25
55.39	2.1418e-25
55.54	2.1416e-25
55.69	2.1413e-25
55.841	2.1411e-25
55.992	2.1409e-25
56.144	2.1407e-25
56.296	2.1405e-25
56.449	2.1403e-25
56.602	2.1401e-25
56.755	2.1399e-25
56.909	2.1397e-25
57.063	2.1395e-25
57.217	2.1393e-25
57.372	2.1391e-25
57.528	2.1389e-25
57.683	2.1387e-25
57.84	2.1385e-25
57.996	2.1383e-25
58.153	2.1381e-25
58.311	2.1379e-25
58.469	2.1377e-25
58.627	2.1375e-25
58.786	2.1374e-25
58.945	2.1372e-25
59.105	2.137e-25
59.265	2.1368e-25
59.426	2.1366e-25
59.586	2.1364e-25
59.748	2.1362e-25
59.91	2.1361e-25
60.072	2.1359e-25
60.235	2.1357e-25
60.398	2.1355e-25
60.561	2.1353e-25
60.725	2.1352e-25
60.89	2.135e-25
61.055	2.1348e-25
61.22	2.1346e-25
61.386	2.1344e-25
61.552	2.1343e-25
61.719	2.1341e-25
61.886	2.1339e-25
62.054	2.1338e-25
62.222	2.1336e-25
62.39	2.1334e-25
62.559	2.1332e-25
62.729	2.1331e-25
62.899	2.1329e-25
63.069	2.1327e-25
63.24	2.1326e-25
63.411	2.1324e-25
63.583	2.1322e-25
63.755	2.1321e-25
63.928	2.1319e-25
64.101	2.1318e-25
64.275	2.1316e-25
64.449	2.1314e-25
64.623	2.1313e-25
64.798	2.1311e-25
64.974	2.131e-25
65.15	2.1308e-25
